"ID","Name","Grade"
"11181"," ""Kenneth Branagh""","6.44571402"
"20629"," ""George Miller""","3.84335608"
"11651"," ""Doug Mitchell""","3.84335608"
"1518756"," ""P.J. Voeten""","3.7885834000000003"
"6159"," ""Ron Howard""","7.67820459"
"6186"," ""Kathleen McGill""","7.67820459"
"6188"," ""Louisa Velis""","7.67820459"
"8406"," ""John Calley""","7.67820459"
"8419"," ""William M. Connor""","3.56613439"
"1114890"," ""Anna Culp""","3.56613439"
"67759"," ""Basil Iwanyk""","3.01"
"113987"," ""Polly Johnsen""","3.01"
"938107"," ""Christi Dembrowski""","2.45527149"
"938108"," ""David Kennedy""","2.45527149"
"500"," ""Tom Cruise""","6.9471338000000005"
"56737"," ""Don Granger""","6.82330139"
"1121"," ""Benicio del Toro""","1.426"
"30714"," ""Rick Yorn""","1.426"
"35666"," ""Christina Steinberg""","3.0694167"
"16377"," ""Jerry Seinfeld""","2.87594577"
"44118"," ""Cameron Stevning""","2.87594577"
"946051"," ""Melissa Cobb""","6.65692281"
"9183"," ""Paula Wagner""","5.46388105"
"20294"," ""Laeta Kalogridis""","2.05366737"
"20204"," ""James Vanderbilt""","2.05366737"
"20208"," ""Brad Fischer""","2.05366737"
"53304"," ""Peter Lord""","2.24834564"
"53329"," ""David Sproxton""","2.24834564"
"70041"," ""Cecil Kramer""","0.64459316"
"1106862"," ""Maryann Garger""","0.64459316"
"21378"," ""Paul Webster""","1.2838832"
"1395152"," ""Sarah Schechter""","1.2838832"
"9814"," ""Diana Rathbun""","4.97409852"
"51909"," ""Mark Swift""","7.46921274"
"56671"," ""Mireille Soria""","7.46921274"
"8858"," ""Ivan Reitman""","2.502"
"1425616"," ""Amy Pascal""","2.29147509"
"869"," ""Gale Anne Hurd""","5.53799566"
"10956"," ""Josh McLaglen""","1.95735876"
"23779"," ""Jack Rapke""","4.29632142"
"42264"," ""Jacqueline M. Lopez""","1.95735876"
"42265"," ""Peter M. Tobyansen""","1.95735876"
"1056758"," ""Nancy Bernstein""","3.0694167"
"206"," ""Jim Carrey""","4.84572835"
"9181"," ""Edward Zwick""","4.56758981"
"9182"," ""Marshall Herskovitz""","4.56758981"
"9184"," ""Scott Kroopf""","4.56758981"
"9185"," ""Tom Engelman""","4.56758981"
"8401"," ""Mark Huffam""","6.3016189"
"22498"," ""Michael Schaefer""","6.3016189"
"36427"," ""Jenno Topping""","2.68031828"
"1459846"," ""Mohamed El Raie""","2.68031828"
"7624"," ""Stan Lee""","8.21708551"
"21085"," ""Alex Proyas""","1.55446362"
"20206"," ""Mike Medavoy""","3.27803731"
"54250"," ""Kwame Parker""","1.17760134"
"1993"," ""Lloyd Levin""","2.7470334"
"79242"," ""Wesley Coller""","1.85258983"
"7187"," ""Richard Donner""","3.21731527"
"1617"," ""James Schamus""","2.4536048"
"3984"," ""Stephanie Austin""","3.78882411"
"4611"," ""Mace Neufeld""","2.15887717"
"53299"," ""Howard Baldwin""","1.24731534"
"53300"," ""Karen Elise Baldwin""","1.24731534"
"21696"," ""Jun Aida""","0.8513183000000001"
"21697"," ""Chris Lee""","1.16643346"
"1117747"," ""Mitchell Bell""","3.70569774"
"1117748"," ""Stephen Broussard""","3.70569774"
"1117749"," ""Richard Whelan""","3.70569774"
"2690"," ""Peter Weir""","2.12011111"
"65043"," ""Samuel Goldwyn Jr.""","2.12011111"
"10569"," ""Karen Rosenfelt""","8.29"
"6040"," ""Wyck Godfrey""","8.29"
"56856"," ""Stephenie Meyer""","8.29"
"58140"," ""Bill Miller""","3.84335608"
"488"," ""Steven Spielberg""","7.92910554"
"322"," ""Steve Golin""","5.32950503"
"376"," ""Arnon Milchan""","5.32950503"
"4701"," ""James W. Skotchdopole""","5.32950503"
"41326"," ""David Kanter""","5.32950503"
"41329"," ""Keith Redmon""","5.32950503"
"11652"," ""Lisa Stewart""","2.82570682"
"52693"," ""John B. Carls""","2.45724603"
"25604"," ""Paul Sandberg""","4.42824138"
"29403"," ""Andrew R. Tennenbaum""","4.42824138"
"58421"," ""Christopher Jenkins""","3.68871007"
"1295761"," ""Suzanne Buirgy""","3.68871007"
"936669"," ""Latifa Ouaou""","5.54987477"
"1003947"," ""Joe M. Aguilar""","5.54987477"
"42908"," ""Sunil Perkash""","2.93329073"
"6431"," ""Darren Aronofsky""","3.62637473"
"1116091"," ""Scott Franklin""","3.62637473"
"1102139"," ""Jason D. McGatlin""","3.71940071"
"11222"," ""Mark Radcliffe""","7.89804554"
"23226"," ""G. Mac Brown""","1.19137784"
"1115007"," ""Paul Watters""","0.49554002"
"9575"," ""Jada Pinkett Smith""","2.43843127"
"74574"," ""Caleeb Pinkett""","2.43843127"
"65857"," ""Pam Marsden""","3.54248063"
"65858"," ""Baker Bloodworth""","3.54248063"
"60929"," ""Lara Breay""","3.21887208"
"40832"," ""Mike Richardson""","1.60388063"
"5718"," ""John C. Donkin""","8.86686817"
"535878"," ""Bruce Anderson""","5.00188435"
"41289"," ""Lionel Wigram""","5.24028679"
"37162"," ""Susan Downey""","5.24028679"
"112690"," ""Dan Lin""","5.24028679"
"75804"," ""Kevin De La Noy""","2.32713139"
"114017"," ""Karl McMillan""","2.32713139"
"5046"," ""Ronald Shusett""","2.61317921"
"12882"," ""Buzz Feitshans""","3.00400432"
"1090"," ""John McTiernan""","3.66101666"
"4782"," ""Michael Crichton""","4.94471524"
"42006"," ""Ned Dowd""","0.61698899"
"5580"," ""Peter Macgregor-Scott""","3.36529144"
"16731"," ""Paula Weinstein""","3.25756637"
"21865"," ""Gail Katz""","3.25756637"
"673"," ""Bernd Eichinger""","3.00228084"
"25455"," ""Gil Netter""","6.09016565"
"42736"," ""David Womark""","6.09016565"
"4767"," ""Michael De Luca""","5.71006128"
"12922"," ""Gary Foster""","2.28738393"
"16838"," ""Steven Paul""","2.28738393"
"1892"," ""Matt Damon""","4.15484914"
"25598"," ""Paul Greengrass""","4.15484914"
"956258"," ""Jeffrey M. Weiner""","4.15484914"
"1466122"," ""Ben Smith""","4.15484914"
"1588"," ""Nancy Juvonen""","2.64105545"
"69597"," ""Drew Barrymore""","2.64105545"
"12842"," ""Leonard Goldberg""","2.64105545"
"915"," ""David Giler""","4.03170142"
"1723"," ""Walter Hill""","4.03170142"
"931"," ""Douglas Wick""","4.57640427"
"72102"," ""Bill Block""","2.861407"
"82194"," ""Neill Blomkamp""","2.861407"
"15219"," ""Marc Abraham""","2.42688965"
"15220"," ""Eric Newman""","2.42688965"
"11267"," ""Jessica Alan""","0.93945766"
"11268"," ""Roberto Malerba""","0.93945766"
"10903"," ""Henning Molfenter""","0.93945766"
"10905"," ""Charlie Woebcken""","0.93945766"
"3388"," ""James L. Brooks""","5.27068851"
"10685"," ""Laurence Mark""","3.47234916"
"67994"," ""Julie Ansell""","0.55041367"
"409"," ""Cathy Konrad""","2.61930431"
"3227"," ""Steve Pink""","2.61930431"
"11814"," ""Todd Garner""","2.61930431"
"73772"," ""Barry Levine""","2.86168572"
"86270"," ""Joseph Kosinski""","2.86168572"
"19801"," ""Rick McCallum""","9.24317558"
"1"," ""George Lucas""","6.49398328"
"12067"," ""Jane Hartwell""","5.85178928"
"138616"," ""Kristine Belson""","5.85178928"
"20674"," ""Thomas Langmann""","1.33432856"
"24886"," ""Frederic Forestier""","1.329"
"11401"," ""John Woo""","1.27814609"
"11404"," ""Terence Chang""","2.45676146"
"71236"," ""Tracie Graham-Rice""","0.77628265"
"71237"," ""Alison R. Rosenzweig""","0.77628265"
"19501"," ""Galen Walker""","4.772"
"54843"," ""Andrew Form""","4.772"
"54844"," ""Bradley Fuller""","4.772"
"60245"," ""Scott Mednick""","4.772"
"11218"," ""Alfonso Cuaron""","7.16392705"
"56053"," ""Joseph Singer""","1.7812776000000001"
"4017"," ""Robert Kulzer""","3.00228084"
"957"," ""Matthew Vaughn""","1.67977596"
"9543"," ""Beau Flynn""","4.70490832"
"284"," ""Gary Levinsohn""","4.81840909"
"1888"," ""Jerry Weintraub""","4.507171499999999"
"11695"," ""Lucas Foster""","4.7820752"
"11696"," ""Patrick Wachsberger""","4.7820752"
"11698"," ""Varina Bleil""","4.7820752"
"1345249"," ""Pouya Shahbazian""","2.95238201"
"27218"," ""Sandy Climan""","1.02"
"27219"," ""Charles Evans Jr.""","1.02"
"11420"," ""Gianni Nunnari""","4.22610419"
"15217"," ""Zack Snyder""","3.37580051"
"46088"," ""Mark Canton""","3.37580051"
"65377"," ""Bernie Goldmann""","4.22610419"
"58408"," ""Jordan Kerner""","5.63749323"
"15818"," ""Alice Dewey""","1.03951461"
"34970"," ""Susan Montford""","2.99268508"
"2209"," ""Jan de Bont""","3.58372926"
"4699"," ""Steve Perry""","3.21731527"
"59949"," ""Michael Peyser""","1.64508066"
"16514"," ""Robert Chartoff""","1.73567581"
"20743"," ""Gigi Pritzker""","1.25537191"
"74827"," ""Lynn Hendee""","1.25537191"
"107275"," ""Orson Scott Card""","1.25537191"
"964321"," ""Linda McDonough""","1.25537191"
"1289014"," ""Ed Ulbrich""","1.25537191"
"123"," ""Barrie M. Osborne""","11.18888979"
"35510"," ""Bill Badalato""","1.62"
"55999"," ""Paul Ardaji""","0.87713825"
"945998"," ""Topher Dow""","3.47234916"
"1702379"," ""Michael Lee Baron""","3.47234916"
"2444"," ""Mike Stenson""","2.37202299"
"929"," ""David Franzoni""","4.57640427"
"930"," ""Branko Lustig""","4.57640427"
"2210"," ""Bonnie Curtis""","3.58372926"
"2211"," ""Gerald R. Molen""","9.201"
"57343"," ""Kevin Misher""","2.1410462000000003"
"38939"," ""Richard Baratta""","1.50166126"
"51612"," ""Todd Black""","1.92330738"
"51613"," ""Jason Blumenthal""","1.92330738"
"380"," ""Robert De Niro""","5.16642939"
"3305"," ""Jane Rosenthal""","5.16642939"
"6737"," ""Jay Roach""","5.16642939"
"17871"," ""John Hamburg""","3.10650585"
"23659"," ""Will Ferrell""","2.42786137"
"55710"," ""Adam McKay""","2.42786137"
"61397"," ""Jimmy Miller""","2.16197492"
"10764"," ""Arnold Kopelson""","3.6887576"
"12050"," ""Anne Kopelson""","2.42295562"
"5382"," ""Stacey Sher""","4.25368238"
"68215"," ""Reginald Hudlin""","4.25368238"
"1003189"," ""Pilar Savone""","4.25368238"
"61417"," ""Randy Fullmer""","3.14432665"
"16486"," ""Kevin King Templeton""","3.12573423"
"17207"," ""Les Weldon""","3.12573423"
"17208"," ""Danny Lerner""","3.12573423"
"17209"," ""Avi Lerner""","3.12573423"
"22815"," ""John Thompson""","3.12573423"
"12962"," ""Jon Turteltaub""","3.47451894"
"31"," ""Tom Hanks""","4.29632142"
"6955"," ""Vincent Landay""","1.00086793"
"110564"," ""Maurice Sendak""","1.00086793"
"5719"," ""Lori Forte""","8.86686817"
"1470237"," ""Jerry Davis""","2.68426634"
"1381649"," ""Adam Rosenberg""","2.78731369"
"41587"," ""Armyan Bernstein""","3.15156409"
"57614"," ""Bill Borden""","2.529"
"16728"," ""Gillian Gorfil""","1.70877916"
"16730"," ""Darrell James Roodt""","1.70877916"
"75575"," ""Genevieve Hofmeyr""","1.70877916"
"1117281"," ""Josh Gummersall""","1.70877916"
"1117282"," ""Philip Key""","1.70877916"
"6193"," ""Leonardo DiCaprio""","3.92000694"
"45648"," ""Emma Tillinger Koskoff""","3.92000694"
"1027545"," ""Riza Aziz""","3.92000694"
"1027550"," ""Joey McFarland""","3.92000694"
"7726"," ""Alan Marshall""","2.55000211"
"7722"," ""Edward Neumeier""","1.21214377"
"7723"," ""Jon Davison""","1.21214377"
"7724"," ""Frances Doel""","1.21214377"
"7725"," ""Stacy Lumbrezer""","1.21214377"
"1071"," ""Tom Tykwer""","1.30482868"
"1073"," ""Stefan Arndt""","1.30482868"
"1040898"," ""Alexander Rodnyansky""","1.30482868"
"970284"," ""Zareh Nalbandian""","1.4007339"
"1899"," ""Denise Di Novi""","2.8"
"4588"," ""Edward McDonnell""","1.1371483"
"11091"," ""Brett Ratner""","2.434"
"15810"," ""Ron Clements""","5.04050219"
"15811"," ""John Musker""","5.04050219"
"92342"," ""Michele Panelli-Venetis""","0.68688831"
"80175"," ""Jessica Elbaum""","0.68688831"
"944363"," ""Sid Krofft""","0.68688831"
"944364"," ""Marty Krofft""","0.68688831"
"1125156"," ""John Swallow""","0.68688831"
"1125157"," ""Joshua Church""","0.68688831"
"1125158"," ""Will Weiske""","0.68688831"
"3718"," ""David Valdes""","2.846"
"13927"," ""Kurt Wimmer""","1.33718711"
"47285"," ""Broderick Johnson""","3.09208309"
"47286"," ""Andrew A. Kosove""","3.09208309"
"49826"," ""John Baldecchi""","1.47845033"
"1631400"," ""Christopher Taylor""","1.33718711"
"51385"," ""Erica Huggins""","0.599"
"1395340"," ""Will Ward""","0.93820758"
"1151"," ""Martin Bregman""","1.51493655"
"56109"," ""Michael Bregman""","1.51493655"
"57652"," ""Louis A. Stroller""","1.51493655"
"2236"," ""Tim Bevan""","4.4180977"
"2238"," ""Eric Fellner""","4.4180977"
"29405"," ""Christopher Rouse""","0.94882889"
"57201"," ""Mairi Bett""","0.94882889"
"59679"," ""Michael Bronner""","0.94882889"
"59681"," ""Kate Solomon""","0.94882889"
"116805"," ""Paul Feig""","2.46233113"
"1302779"," ""Bryan Schulz""","2.46233113"
"1527481"," ""Craig Schulz""","2.46233113"
"1527482"," ""Cornelius Uliano""","2.46233113"
"1536578"," ""Michael J. Travers""","2.46233113"
"27562"," ""Jean Doumanian""","0.74188937"
"7780"," ""James Jacks""","4.33013274"
"213"," ""Gerry Robert Byrne""","1.93772504"
"59839"," ""Harvey Weinstein""","2.89317794"
"5820"," ""Alberto Grimaldi""","1.93772504"
"7531"," ""Joseph P. Reidy""","3.27803731"
"34336"," ""Laura Fattori""","1.93772504"
