"ID","Name","Grade"
"6383","""Aaron Eckhart""","10.04558444"
"68812","""Ed Asner""","7.35099082"
"290","""Christopher Plummer""","7.35099082"
"80676","""Jordan Nagai""","7.35099082"
"19274","""Seth Rogen""","3.8150987"
"368","""Reese Witherspoon""","3.8150987"
"41419","""Hugh Laurie""","3.8150987"
"18288","""Terrence Howard""","5.85174222"
"6730","""Sacha Baron Cohen""","7.46921274"
"77996","""Asa Butterfield""","1.8577016"
"8945","""Kevin Kline""","2.22104681"
"11181","""Kenneth Branagh""","2.22104681"
"18269","""Brendan Fraser""","4.33013274"
"1336","""Jet Li""","4.01128639"
"10727","""John Hannah""","4.33013274"
"92404","""Joel Kinnaman""","7.45"
"4495","""Steve Carell""","9.70761885"
"16858","""Lauren Graham""","1.73"
"500","""Tom Cruise""","6.9471338000000005"
"5081","""Emily Blunt""","3.70541256"
"2039","""Brendan Gleeson""","3.70541256"
"1269","""Kevin Costner""","4.24208848"
"59350","""Chaim Girafi""","2.6421822"
"3432","""Rick Aviles""","2.6421822"
"6065","""Dennis Quaid""","5.44272402"
"9562","""Marlon Wayans""","3.02469017"
"56322","""Amy Poehler""","8.57611174"
"169200","""Phyllis Smith""","8.57611174"
"21125","""Richard Kind""","8.57611174"
"1414734","""Neel Sethi""","9.665506"
"1532","""Bill Murray""","9.665506"
"37917","""Kristen Stewart""","8.29"
"6885","""Charlize Theron""","6.24029371"
"11701","""Angelina Jolie""","7.58539785"
"18050","""Elle Fanning""","7.58539785"
"82191","""Sharlto Copley""","7.58539785"
"1333","""Andy Serkis""","7.10644566"
"76512","""Jason Clarke""","7.10644566"
"2299","""Josh Hartnett""","4.49220945"
"76850","""Simone Kessell""","0.021"
"66442","""Tamsin Egerton""","0.021"
"6384","""Keanu Reeves""","7.38599701"
"58593","""Kou Shibasaki""","1.50962475"
"2231","""Samuel L. Jackson""","7.14766572"
"12073","""Mike Myers""","9.19838758"
"776","""Eddie Murphy""","9.19838758"
"6941","""Cameron Diaz""","9.19838758"
"52018","""Britt Robertson""","2.09154322"
"1461","""George Clooney""","7.16392705"
"1055230","""Raffey Cassidy""","2.09154322"
"66580","""Scott Adsit""","6.52105443"
"515510","""Ryan Potter""","6.52105443"
"82093","""Daniel Henney""","6.52105443"
"4764","""John C. Reilly""","4.71222889"
"7404","""Sarah Silverman""","4.71222889"
"58737","""Jack McBrayer""","4.71222889"
"2169","""Michael Jeter""","3.0587572999999995"
"18286","""Nona Gaye""","3.0587572999999995"
"96066","""Liam Hemsworth""","8.47423452"
"4785","""Jeff Goldblum""","9.201"
"8984","""Bill Pullman""","8.16969268"
"449","""Jay Baruchel""","9.70761885"
"17276","""Gerard Butler""","6.09123048"
"24264","""Craig Ferguson""","4.94878759"
"1100","""Arnold Schwarzenegger""","5.2"
"6408","""Nick Stahl""","4.35"
"6194","""Claire Danes""","4.35"
"543530","""Dave Bautista""","7.73328629"
"10297","""Matthew McConaughey""","6.75120017"
"83002","""Jessica Chastain""","6.75120017"
"24045","""Joseph Gordon-Levitt""","8.25532764"
"27578","""Ellen Page""","8.25532764"
"1098600","""Hiroki Hasegawa""","0.77"
"588403","""Yutaka Takenouchi""","0.77"
"224664","""Satomi Ishihara""","0.77"
"17647","""Michelle Rodriguez""","2.40159255"
"3063","""Tilda Swinton""","3.33932083"
"27972","""Josh Hutcherson""","8.47423452"
"2963","""Nicolas Cage""","5.85178928"
"28782","""Monica Bellucci""","6.1189942"
"6856","""Kurt Russell""","1.81674817"
"3037","""Richard Dreyfuss""","4.70654"
"6164","""Josh Lucas""","1.81674817"
"52851","""Paula Patton""","4.33677183"
"77700","""Travis Fimmel""","4.33677183"
"11107","""Ben Foster""","4.33677183"
"1223786","""Emilia Clarke""","4.40603537"
"5526","""Georgie Henley""","4.15686217"
"11108","""Simon Pegg""","6.9471338000000005"
"3967","""Kate Beckinsale""","4.49220945"
"72466","""Colin Farrell""","3.58372926"
"5576","""Val Kilmer""","3.56830601"
"23532","""Jason Bateman""","6.24029371"
"8602","""Alice Braga""","5.8534901"
"49918","""Charlie Tahan""","5.8534901"
"1281","""Freddie Highmore""","4.74968763"
"1282","""David Kelly""","4.74968763"
"10872","""Patton Oswalt""","6.23722818"
"65","""Ian Holm""","11.56730962"
"7962","""Lou Romano""","6.23722818"
"3896","""Liam Neeson""","9.24317558"
"7399","""Ben Stiller""","7.46921274"
"9575","""Jada Pinkett Smith""","6.03900354"
"14409","""David Schwimmer""","7.46921274"
"23626","""Liev Schreiber""","3.73062864"
"6413","""Danny Huston""","3.73062864"
"2975","""Laurence Fishburne""","7.38599701"
"530","""Carrie-Anne Moss""","11.08561013"
"40462","""Kristen Bell""","12.74219009"
"19394","""Idina Menzel""","12.74219009"
"221611","""Jonathan Groff""","12.74219009"
"524","""Natalie Portman""","9.24317558"
"91606","""Tom Hiddleston""","6.44571402"
"2524","""Tom Hardy""","5.32950503"
"8786","""Ayelet Zurer""","3.56613439"
"8891","""John Travolta""","3.09979994"
"76594","""Miley Cyrus""","3.09979994"
"56910","""Susie Essman""","3.09979994"
"6807","""Sam Rockwell""","2.92817841"
"56903","""Tracy Morgan""","2.92817841"
"5469","""Ralph Fiennes""","7.52215857"
"1160","""Michelle Pfeiffer""","2.8"
"1283","""Helena Bonham Carter""","15.062493599999998"
"933238","""Rebecca Ferguson""","6.82330139"
"1121","""Benicio del Toro""","2.07515725"
"4173","""Anthony Hopkins""","2.72742922"
"16377","""Jerry Seinfeld""","2.87594577"
"9137","""Renee Zellweger""","3.67275019"
"12077","""Jim Cummings""","2.87594577"
"4483","""Dustin Hoffman""","6.65692281"
"88816","""Noah Ringer""","3.18502923"
"61186","""Nicola Peltz""","3.18502923"
"84215","""Jackson Rathbone""","3.18502923"
"1233","""Philip Seymour Hoffman""","3.97850012"
"10182","""Ving Rhames""","3.97850012"
"125025","""Joey King""","2.05366737"
"13922","""Seth Green""","2.96655431"
"3234","""Joan Cusack""","4.97366869"
"58873","""Dan Fogler""","0.59192128"
"1313583","""Levi Miller""","1.2838832"
"15232","""Ty Burrell""","2.7291243"
"558928","""Max Charles""","2.7291243"
"42160","""Ariel Winter""","2.7291243"
"8783","""Eric Bana""","4.97409852"
"517","""Pierce Brosnan""","6.09841637"
"10882","""Rosamund Pike""","4.31971116"
"55536","""Melissa McCarthy""","2.29147509"
"41091","""Kristen Wiig""","9.70761885"
"1240487","""Kate McKinnon""","2.29147509"
"62","""Bruce Willis""","6.72806292"
"5538","""Ray Winstone""","1.95735876"
"17419","""Bryan Cranston""","5.21170825"
"17604","""Jeremy Renner""","6.9471338000000005"
"7447","""Alec Baldwin""","3.0694167"
"9642","""Jude Law""","5.24028679"
"206","""Jim Carrey""","4.84572835"
"4939","""Tea Leoni""","3.68780809"
"3899","""Ken Watanabe""","4.56758981"
"7676","""William Atherton""","4.56758981"
"33192","""Joel Edgerton""","2.68031828"
"1241","""John Turturro""","2.68031828"
"1749","""Leonard Nimoy""","3.85680446"
"5293","""Willem Dafoe""","8.21708551"
"1017347","""Brenton Thwaites""","1.50680864"
"12795","""Nikolaj Coster-Waldau""","1.50680864"
"10860","""Jessica Biel""","2.16485654"
"50463","""Malin Akerman""","1.85258983"
"8289","""Billy Crudup""","1.85258983"
"17832","""Carla Gugino""","5.74480841"
"2461","""Mel Gibson""","4.08247917"
"2047","""Danny Glover""","3.21731527"
"4517","""Joe Pesci""","4.76684675"
"6161","""Jennifer Connelly""","3.62637473"
"16431","""Sam Elliott""","2.4536048"
"51976","""D.J. Cotrona""","3.71876278"
"88995","""Adrianne Palicki""","3.71876278"
"18324","""Steve Zahn""","1.64433867"
"55636","""Donald Sutherland""","2.14015089"
"21702","""Ming-Na Wen""","3.04320254"
"1331","""Hugo Weaving""","3.70569774"
"1957","""Sophie Marceau""","3.618324"
"18023","""Robert Carlyle""","3.618324"
"6162","""Paul Bettany""","2.78731369"
"19655","""James D'Arcy""","2.12011111"
"11288","""Robert Pattinson""","8.29"
"84214","""Taylor Lautner""","8.29"
"109","""Elijah Wood""","11.23746996"
"2157","""Robin Williams""","5.04050219"
"77271","""Pink""","1.50406466"
"819","""Edward Norton""","3.04654182"
"882","""Liv Tyler""","1.63712074"
"3129","""Tim Roth""","3.6221174"
"1425420","""Ruby Barnhill""","1.83345589"
"40900","""Mark Rylance""","1.83345589"
"15556","""Rebecca Hall""","1.83345589"
"93491","""Will Poulter""","5.32950503"
"13242","""Paul Giamatti""","2.82570682"
"454","""Michael Pena""","2.82570682"
"52848","""Isla Fisher""","2.45724603"
"18864","""Tom McGrath""","3.73552094"
"12098","""Chris Miller""","3.73552094"
"12097","""Christopher Knights""","3.73552094"
"1892","""Matt Damon""","6.3016189"
"12041","""Julia Stiles""","4.42824138"
"11064","""David Strathairn""","4.42824138"
"22226","""Paul Rudd""","5.19311965"
"3392","""Michael Douglas""","5.19311965"
"19034","""Evangeline Lilly""","5.19311965"
"5374","""Jim Parsons""","3.68871007"
"67773","""Steve Martin""","3.68871007"
"501","""Dakota Fanning""","5.91739379"
"502","""Miranda Otto""","5.91739379"
"78029","""Martin Lawrence""","2.73339556"
"31384","""Jordi Molla""","2.73339556"
"3131","""Antonio Banderas""","5.54987477"
"3136","""Salma Hayek""","5.54987477"
"58225","""Zach Galifianakis""","5.54987477"
"478","""Jamie Bell""","9.201"
"33449","""Essie Davis""","1.4007339"
"120724","""Jaden Smith""","3.07077295"
"2598","""Sophie Okonedo""","2.43843127"
"61962","""D. B. Sweeney""","3.54248063"
"1981","""Alfre Woodard""","3.54248063"
"15531","""Ossie Davis""","3.54248063"
"17838","""Rami Malek""","3.49424282"
"221581","""Rebel Wilson""","3.49424282"
"23659","""Will Ferrell""","4.69160692"
"56323","""Tina Fey""","3.21887208"
"4724","""Kevin Bacon""","3.55237933"
"118","""Geoffrey Rush""","6.55011224"
"2405","""Audrey Tautou""","7.67820459"
"44735","""Jesse Eisenberg""","5.00188435"
"41087","""Leslie Mann""","5.00188435"
"2387","""Patrick Stewart""","4.07711549"
"22123","""Jordana Brewster""","6.26137675"
"15440","""Jared Harris""","3.34615"
"4430","""Sharon Stone""","2.61317921"
"10768","""Rachel Ticotin""","2.61317921"
"19898","""Vladimir Kulich""","0.61698899"
"19899","""Dennis Storhoi""","0.61698899"
"5577","""Chris O'Donnell""","2.38207122"
"20480","""Taylor Momsen""","3.45141403"
"4175","""Jeffrey Tambor""","3.45141403"
"4730","""Emmy Rossum""","5.44272402"
"15336","""Dougray Scott""","5.46388105"
"9030","""Thandie Newton""","5.46388105"
"2882","""Diane Lane""","3.25756637"
"65524","""Ioan Gruffudd""","2.89047763"
"56731","""Jessica Alba""","2.89047763"
"933160","""Suraj Sharma""","6.09016565"
"935504","""Ayush Tandon""","6.09016565"
"8170","""Eva Mendes""","3.6810042000000003"
"8210","""Wes Bentley""","2.28738393"
"227454","""Alicia Vikander""","4.15484914"
"69597","""Drew Barrymore""","7.92910554"
"140","""Lucy Liu""","2.64105545"
"87722","""Noomi Rapace""","4.03170142"
"529","""Guy Pearce""","8.21708551"
"521","""Michael J. Fox""","5.49368315"
"16935","""Geena Davis""","3.00135367"
"1038","""Jodie Foster""","2.861407"
"2232","""Michael Keaton""","11.56730962"
"46593","""Emile Hirsch""","1.49295601"
"6886","""Christina Ricci""","2.87928194"
"28657","""Matthew Fox""","1.51161491"
"192","""Morgan Freeman""","4.73226958"
"17244","""Hayden Christensen""","8.5"
"7905","""Mary Gibbs""","5.62816256"
"10696","""Famke Janssen""","4.15440673"
"24891","""Clovis Cornillac""","1.329"
"16927","""Gerard Depardieu""","1.83"
"24893","""Franck Dubosc""","1.329"
"33527","""Adam Beach""","0.77628265"
"53","""Peter Stormare""","17.142"
"21200","""Will Arnett""","4.772"
"18277","""Sandra Bullock""","11.56730962"
"228","""Ed Harris""","10.91405097"
"2713","""Linda Hamilton""","5.2"
"58727","""Jamie Renee Smith""","1.7812776000000001"
"76110","""Stephen Amell""","2.45623848"
"996701","""Miles Teller""","1.67977596"
"51072","""Kate Mara""","1.67977596"
"135651","""Michael B. Jordan""","1.73567581"
"17834","""Jake Cherry""","5.74480841"
"109513","""Alexandra Daddario""","4.70490832"
"378","""Jonathan Pryce""","3.33011068"
"1620","""Michelle Yeoh""","3.33011068"
"20810","""Joely Richardson""","2.15294342"
"1922","""Catherine Zeta-Jones""","3.6274428"
"4937","""Vince Vaughn""","4.7820752"
"94185","""Shailene Woodley""","3.07166834"
"587020","""Theo James""","2.95238201"
"17380","""Jay Chou""","2.27817248"
"38664","""Sullivan Stapleton""","3.37580051"
"10912","""Eva Green""","5.990459599999999"
"17286","""Lena Headey""","4.22610419"
"5587","""Hank Azaria""","5.63749323"
"41686","""Neil Patrick Harris""","5.63749323"
"34195","""Jayma Mays""","5.63749323"
"46393","""Roseanne Barr""","1.03951461"
"7906","""Jennifer Tilly""","1.03951461"
"37153","""Zoe Kravitz""","1.79246868"
"234479","""Dakota Goyo""","2.99268508"
"12261","""Jason Patric""","2.665868"
"130640","""Hailee Steinfeld""","2.87506194"
"15033","""Justin Long""","3.83531464"
"18082","""Timothy Olyphant""","3.83531464"
"4581","""Steve Coogan""","1.00129872"
"17522","""Cecile de France""","0.72178895"
"10127","""Jon Voight""","4.57696359"
"35654","""Spencer Breslin""","1.34"
"18354","""Bridget Moynahan""","3.47234916"
"21088","""Alan Tudyk""","3.47234916"
"16940","""Jeremy Irons""","3.66101666"
"15563","""Anika Noni Rose""","2.67045765"
"66252","""Bruno Campos""","2.67045765"
"65827","""Keith David""","2.67045765"
"938","""Djimon Hounsou""","1.70877916"
"6449","""Warren Beatty""","1.03738726"
"3092","""Diane Keaton""","2.66728738"
"18892","""Goldie Hawn""","1.4902265"
"1771","""Giovanni Ribisi""","2.37202299"
"73421","""Joaquin Phoenix""","4.57640427"
"935","""Connie Nielsen""","6.09016565"
"1019","""Mads Mikkelsen""","5.990459599999999"
"418","""Robert Patrick""","5.2"
"5292","""Denzel Washington""","2.66465037"
"8944","""Jamie Lee Curtis""","3.78882411"
"74036","""Tom Arnold""","3.78882411"
"40481","""Luis Guzmen""","1.50166126"
"380","""Robert De Niro""","5.16642939"
"3085","""James Caan""","2.48384621"
"27011","""Vanessa Williams""","2.42295562"
"3999","""Tom Hulce""","2.31411584"
"3416","""Demi Moore""","5.05"
"65598","""Tony Jay""","1.00138851"
"60950","""David Spade""","3.58375603"
"70243","""Eartha Kitt""","1.69327687"
"16483","""Sylvester Stallone""","3.12573423"
"976","""Jason Statham""","3.12573423"
"16644","""Dolph Lundgren""","3.12573423"
"9824","""Diane Kruger""","3.47451894"
"21180","""Justin Bartha""","3.47451894"
"25438","""Ed Speleers""","2.49288105"
"7055","""Sienna Guillory""","2.49288105"
"80576","""Max Records""","1.00086793"
"2229","""Catherine Keener""","1.62944923"
"54470","""Lauren Ambrose""","1.00086793"
"71070","""Amanda Seyfried""","6.09841637"
"5168","""Gabriel Byrne""","2.11989043"
"7166","""Kevin Pollak""","2.11989043"
"21007","""Jonah Hill""","3.92000694"
"27763","""Casper Van Dien""","1.21214377"
"2133","""Dina Meyer""","1.21214377"
"9205","""Denise Richards""","1.21214377"
"388","""Jim Broadbent""","1.30482868"
"15577","""Emily Barclay""","1.4007339"
"37260","""Abbie Cornish""","1.4007339"
"4589","""Benjamin Bratt""","9.70761885"
"5049","""John Hurt""","2.434"
"56618","""Brian Murray""","1.09578115"
"11076","""David Hyde Pierce""","1.09578115"
"58016","""Anna Friel""","0.68688831"
"62862","""Danny McBride""","3.49779543"
"25616","""Edgar Ramedrez""","1.33718711"
"972356","""Luke Bracey""","1.33718711"
"20374","""Teresa Palmer""","1.4449283000000002"
"6213","""Jamie Kennedy""","0.599"
"10697","""Alan Cumming""","0.599"
"54826","""Traylor Howard""","0.599"
"239996","""Benjamin Walker""","1.12265139"
"2037","""Cillian Murphy""","1.73930596"
"1811","""Randy Quaid""","1.78043761"
"5916","""Rosario Dawson""","1.78066569"
"17141","""Greg Kinnear""","3.14178011"
"1393177","""Noah Schnapp""","2.46233113"
"94011","""Bill Melendez""","2.46233113"
"1393179","""Venus Schultheis""","2.46233113"
"55152","""Campbell Scott""","1.44216468"
"856","""Ben Gazzara""","0.13835129999999998"
"11856","""Daniel Day-Lewis""","2.7529345000000003"
"1006864","""Ni Ni""","0.95311434"
"1031246","""Tong Dawei""","0.95311434"
"11664","""Zooey Deschanel""","2.25990978"
"4756","""Matthew Broderick""","7.88241776"
"73931","""Bette Midler""","1.19772232"
"11355","""Jason Isaacs""","1.72989651"
"32597","""Dylan McDermott""","1.04907746"
"520","""Sarah Jessica Parker""","2.88347692"
"38025","""Kristin Davis""","3.5569276"
"38024","""Cynthia Nixon""","2.88347692"
"4810","""Rosie Perez""","0.76432727"
"5723","""John Leguizamo""","8.86686817"
"15757","""Ray Romano""","8.86686817"
"5713","""Chris Wedge""","8.77244782"
"1016168","""Lily James""","5.43514353"
"512991","""Richard Madden""","5.43514353"
"4038","""Susan Sarandon""","4.35"
"13","""Albert Brooks""","11.18888979"
"14","""Ellen DeGeneres""","9.665506"
"12","""Alexander Gould""","15.062493599999998"
"110","""Viggo Mortensen""","11.18888979"
"1231","""Julianne Moore""","2.29074524"
"20508","""Iain Glen""","2.7470334"
"4783","""Sam Neill""","9.201"
"3905","""William H. Macy""","3.68780809"
"76792","""Freida Pinto""","4.82860185"
"12074","""John Lithgow""","4.82860185"
"18248","""Mary-Louise Parker""","1.62839667"
"1733","""Nick Nolte""","1.8230000000000002"
"224181","""Jai Courtney""","3.04654182"
"8197","""Sebastian Koch""","3.04654182"
"879","""Billy Bob Thornton""","5.53799566"
"8977","""Craig T. Nelson""","6.31442092"
"18686","""Holly Hunter""","6.31442092"
"8654","""Matthew Modine""","0.10017322"
"8924","""Frank Langella""","0.58401898"
"33235","""Logan Lerman""","2.26497209"
"53336","""Brandon T. Jackson""","2.26497209"
"9625","""Linda Fiorentino""","5.89390539"
