"ID","Name","Grade"
"8193"," ""Florian Henckel von Donnersmarck""","2.78731369"
"37710"," ""Peter Hyams""","2.11989043"
"1071"," ""Tom Tykwer""","1.32180323"
"4586"," ""Pitof""","0.82102379"
"11887"," ""Brad Silberling""","2.87928194"
"143059"," ""Patrick Hughes""","2.06172544"
"21673"," ""Ericson Core""","1.33718711"
"64191"," ""Lawrence Guterman""","0.93375151"
"33485"," ""Ron Underwood""","0.506"
"71729"," ""Steve Martino""","8.77244782"
"1255"," ""David Mamet""","0.13835129999999998"
"607"," ""Zhang Yimou""","1.77394432"
"12905"," ""Ash Brannon""","1.49044513"
"7908"," ""Frank Oz""","1.02"
"6737"," ""Jay Roach""","5.16642939"
"59"," ""Luc Besson""","2.6392017999999995"
"38023"," ""Michael Patrick King""","2.88347692"
"27005"," ""Don Michael Paul""","0.76432727"
"65629"," ""Bibo Bergeron""","3.67275019"
"229962"," ""Mike Thurmeier""","8.77244782"
"130938"," ""Sergei Bodrov""","1.14178613"
"559"," ""Wally Pfister""","1.03039258"
"77357"," ""Rupert Wyatt""","4.82860185"
"54050"," ""Mark Waters""","1.87361754"
"12028"," ""John Moore""","3.04654182"
"54040"," ""John Lee Hancock""","3.09208309"
"16938"," ""Renny Harlin""","2.55000211"
"107446"," ""Phil Lord""","4.69160692"
"155267"," ""Christopher Miller""","4.69160692"
"7399"," ""Ben Stiller""","1.88133322"
"66190"," ""Tony Bancroft""","3.04320254"
"66191"," ""Barry Cook""","3.04320254"
"23430"," ""Timur Bekmambetov""","2.58270008"
"17494"," ""Dennis Dugan""","2.71430189"
"2226"," ""Sydney Pollack""","2.70248367"
"109857"," ""Thor Freudenthal""","1.74578751"
"1150"," ""Brian De Palma""","4.57696359"
"8843"," ""Mick Jackson""","4.1100674"
"6349"," ""Alan J. Pakula""","1.95268056"
"14392"," ""Kathryn Bigelow""","1.32820716"
"8328"," ""John Milius""","0.79114085"
"58728"," ""Andrei Konchalovsky""","0.63408614"
"23964"," ""Gary Ross""","6.91210692"
"4014"," ""Paul W.S. Anderson""","3.00228084"
"185438"," ""Genndy Tartakovsky""","4.73226958"
"15775"," ""Kevin Lima""","3.40487652"
"125738"," ""Daniel Espinosa""","2.08076205"
"17698"," ""Nancy Meyers""","3.74111707"
"7881"," ""Jill Culton""","1.97309027"
"15812"," ""Roger Allers""","7.88241776"
"52691"," ""Anthony Stacchi""","1.97309027"
"17329"," ""Neil Burger""","2.88747895"
"2352"," ""Jean-Jacques Annaud""","1.31457682"
"208113"," ""Sarah Smith""","1.47"
"769"," ""Martin Brest""","3.16360478"
"12989"," ""Andrew Davis""","3.6887576"
"66777"," ""Bob Fosse""","0.37823676"
"56512"," ""Tarsem Singh""","2.26904017"
"11090"," ""Edgar Wright""","0.80573774"
"15148"," ""Jon Amiel""","2.12404396"
"13426"," ""Peter Segal""","2.30685453"
"43141"," ""Pete Travis""","1.51161491"
"14999"," ""George A. Romero""","0.46770602"
"16483"," ""Sylvester Stallone""","2.74470394"
"57130"," ""Todd Phillips""","4.59270619"
"52845"," ""Karey Kirkpatrick""","3.43397247"
"17046"," ""Gary Winick""","1.44"
"51984"," ""Mimi Leder""","1.40464664"
"71600"," ""Seth Gordon""","1.7396501"
"20739"," ""Adam Shankman""","2.12874442"
"40256"," ""D.J. Caruso""","1.78066569"
"2239"," ""Anthony Minghella""","2.31976425"
"11447"," ""Albert Hughes""","1.57107755"
"11448"," ""Allen Hughes""","1.57107755"
"56911"," ""Les Mayfield""","1.77977226"
"23677"," ""Joe Pytka""","2.502"
"55499"," ""Scott Derrickson""","2.33093859"
"8858"," ""Ivan Reitman""","2.16614388"
"9622"," ""Eric Brevig""","2.01584141"
"12079"," ""Kelly Asbury""","9.19838758"
"56660"," ""Lorna Cook""","1.22563539"
"2042"," ""Stephen Hopkins""","1.36159423"
"16294"," ""Jonathan Demme""","2.72742922"
"117075"," ""Henry Jaglom""","1.806"
"5690"," ""James Algar""","2.6744715"
"12824"," ""Don Hahn""","0.9087457"
"56146"," ""Gaebtan Brizzi""","0.9087457"
"56147"," ""Paul Brizzi""","0.9087457"
"65531"," ""Eric Goldberg""","3.46079773"
"74297"," ""Hendel Butoy""","0.9087457"
"74298"," ""Francis Glebas""","0.9087457"
"74299"," ""Pixote Hunt""","0.9087457"
"9198"," ""Vincent Ward""","0.71485043"
"32593"," ""Steven Brill""","1.71269535"
"280"," ""Terry Gilliam""","1.05316267"
"17627"," ""Lucile Hadzihalilovic""","0.9840000000000001"
"561061"," ""Neil Nightingale""","1.26546518"
"5058"," ""Roger Christian""","0.214"
"4600"," ""Joe Dante""","1.53083102"
"1269"," ""Kevin Costner""","4.24208848"
"56154"," ""Antony Hoffman""","0.33463969"
"20030"," ""Jacques Perrin""","0.20217079999999998"
"138857"," ""Jacques Cluzaud""","0.19406406"
"1172908"," ""Andres Couturier""","0.046"
"12095"," ""Cody Cameron""","2.48384621"
"1046494"," ""Kris Pearn""","2.48384621"
"6482"," ""John Singleton""","2.36350661"
